,Unnamed: 0,state_x,midwest,zip,cbsa_code,city,state_y,team,msa
16711,5903,2,1,63103,41180,SAINT LOUIS,MO,STL,"St. Louis, MO-IL"
16712,5904,2,1,63050,41180,HILLSBORO,MO,STL,"St. Louis, MO-IL"
16720,5911,2,1,63010,41180,ARNOLD,MO,STL,"St. Louis, MO-IL"
16722,5913,2,1,63117,41180,SAINT LOUIS,MO,STL,"St. Louis, MO-IL"
16731,5922,2,1,63114,41180,SAINT LOUIS,MO,STL,"St. Louis, MO-IL"
16740,5929,2,1,63026,41180,FENTON,MO,STL,"St. Louis, MO-IL"
16741,5930,2,1,63042,41180,HAZELWOOD,MO,STL,"St. Louis, MO-IL"
16745,5934,2,1,63303,41180,SAINT CHARLES,MO,STL,"St. Louis, MO-IL"
16749,5937,2,1,63050,41180,HILLSBORO,MO,STL,"St. Louis, MO-IL"
16750,5938,2,1,63362,41180,MOSCOW MILLS,MO,STL,"St. Louis, MO-IL"
16751,5939,2,1,63118,41180,SAINT LOUIS,MO,STL,"St. Louis, MO-IL"
16758,5943,2,1,63143,41180,SAINT LOUIS,MO,STL,"St. Louis, MO-IL"
16759,5944,2,1,63304,41180,SAINT CHARLES,MO,STL,"St. Louis, MO-IL"
16767,5951,2,1,63074,41180,SAINT ANN,MO,STL,"St. Louis, MO-IL"
16768,5952,2,1,63136,41180,SAINT LOUIS,MO,STL,"St. Louis, MO-IL"
16772,5956,2,1,63031,41180,FLORISSANT,MO,STL,"St. Louis, MO-IL"
16784,5966,2,1,63304,41180,SAINT CHARLES,MO,STL,"St. Louis, MO-IL"
16785,5967,2,1,63138,41180,SAINT LOUIS,MO,STL,"St. Louis, MO-IL"
16786,5968,2,1,63033,41180,FLORISSANT,MO,STL,"St. Louis, MO-IL"
16787,5969,2,1,63385,41180,WENTZVILLE,MO,STL,"St. Louis, MO-IL"
16788,5970,2,1,63385,41180,WENTZVILLE,MO,STL,"St. Louis, MO-IL"
16789,5971,2,1,63005,41180,CHESTERFIELD,MO,STL,"St. Louis, MO-IL"
16795,5975,2,1,63091,41180,ROSEBUD,MO,STL,"St. Louis, MO-IL"
16799,5979,2,1,63106,41180,SAINT LOUIS,MO,STL,"St. Louis, MO-IL"
16800,5980,2,1,63122,41180,SAINT LOUIS,MO,STL,"St. Louis, MO-IL"
16807,5985,2,1,63051,41180,HOUSE SPRINGS,MO,STL,"St. Louis, MO-IL"
16822,5995,2,1,63128,41180,SAINT LOUIS,MO,STL,"St. Louis, MO-IL"
16823,5996,2,1,63090,41180,WASHINGTON,MO,STL,"St. Louis, MO-IL"
16829,6000,2,1,63135,41180,SAINT LOUIS,MO,STL,"St. Louis, MO-IL"
16835,6005,2,1,63368,41180,O FALLON,MO,STL,"St. Louis, MO-IL"
16836,6006,2,1,63366,41180,O FALLON,MO,STL,"St. Louis, MO-IL"
16837,6007,2,1,63301,41180,SAINT CHARLES,MO,STL,"St. Louis, MO-IL"
16838,6008,2,1,63090,41180,WASHINGTON,MO,STL,"St. Louis, MO-IL"
16839,6009,2,1,63105,41180,SAINT LOUIS,MO,STL,"St. Louis, MO-IL"
16840,6010,2,1,63119,41180,SAINT LOUIS,MO,STL,"St. Louis, MO-IL"
16848,6017,2,1,63146,41180,SAINT LOUIS,MO,STL,"St. Louis, MO-IL"
16849,6018,2,1,63118,41180,SAINT LOUIS,MO,STL,"St. Louis, MO-IL"
16863,6027,2,1,63139,41180,SAINT LOUIS,MO,STL,"St. Louis, MO-IL"
16866,6029,2,1,63128,41180,SAINT LOUIS,MO,STL,"St. Louis, MO-IL"
16874,6037,2,2,63147,41180,SAINT LOUIS,MO,STL,"St. Louis, MO-IL"
16877,6040,2,1,63070,41180,PEVELY,MO,STL,"St. Louis, MO-IL"
16878,6041,2,1,63051,41180,HOUSE SPRINGS,MO,STL,"St. Louis, MO-IL"
16883,6045,2,1,63011,41180,BALLWIN,MO,STL,"St. Louis, MO-IL"
16885,6047,2,1,63376,41180,SAINT PETERS,MO,STL,"St. Louis, MO-IL"
16889,6050,2,1,63357,41180,MARTHASVILLE,MO,STL,"St. Louis, MO-IL"
16890,6051,2,2,63111,41180,SAINT LOUIS,MO,STL,"St. Louis, MO-IL"
16903,6057,2,1,63301,41180,SAINT CHARLES,MO,STL,"St. Louis, MO-IL"
16904,6058,2,1,63129,41180,SAINT LOUIS,MO,STL,"St. Louis, MO-IL"
16905,6059,2,1,63103,41180,SAINT LOUIS,MO,STL,"St. Louis, MO-IL"
16907,6060,2,1,63080,41180,SULLIVAN,MO,STL,"St. Louis, MO-IL"
16908,6061,2,1,63010,41180,ARNOLD,MO,STL,"St. Louis, MO-IL"
16916,6067,2,1,63137,41180,SAINT LOUIS,MO,STL,"St. Louis, MO-IL"
16917,6068,2,1,63139,41180,SAINT LOUIS,MO,STL,"St. Louis, MO-IL"
16918,6069,2,1,63090,41180,WASHINGTON,MO,STL,"St. Louis, MO-IL"
16924,6074,2,1,63334,41180,BOWLING GREEN,MO,STL,"St. Louis, MO-IL"
16931,6078,2,1,63112,41180,SAINT LOUIS,MO,STL,"St. Louis, MO-IL"
16935,6081,2,1,65453,41180,CUBA,MO,STL,"St. Louis, MO-IL"
16938,6082,2,2,63110,41180,SAINT LOUIS,MO,STL,"St. Louis, MO-IL"
16939,6083,2,1,63110,41180,SAINT LOUIS,MO,STL,"St. Louis, MO-IL"
16940,6084,2,1,63136,41180,SAINT LOUIS,MO,STL,"St. Louis, MO-IL"
16947,6089,2,1,63125,41180,SAINT LOUIS,MO,STL,"St. Louis, MO-IL"
16949,6091,2,1,63147,41180,SAINT LOUIS,MO,STL,"St. Louis, MO-IL"
16954,6095,2,1,63385,41180,WENTZVILLE,MO,STL,"St. Louis, MO-IL"
16962,6101,2,1,63333,41180,BELLFLOWER,MO,STL,"St. Louis, MO-IL"
16964,6102,2,1,63080,41180,SULLIVAN,MO,STL,"St. Louis, MO-IL"
16967,6105,2,1,63137,41180,SAINT LOUIS,MO,STL,"St. Louis, MO-IL"
16983,6118,2,1,63134,41180,SAINT LOUIS,MO,STL,"St. Louis, MO-IL"
16984,6119,2,1,63383,41180,WARRENTON,MO,STL,"St. Louis, MO-IL"
16987,6122,2,1,63113,41180,SAINT LOUIS,MO,STL,"St. Louis, MO-IL"
16990,6124,2,1,63132,41180,SAINT LOUIS,MO,STL,"St. Louis, MO-IL"
16991,6125,2,1,63304,41180,SAINT CHARLES,MO,STL,"St. Louis, MO-IL"
16998,6130,2,1,63303,41180,SAINT CHARLES,MO,STL,"St. Louis, MO-IL"
16999,6131,2,1,63301,41180,SAINT CHARLES,MO,STL,"St. Louis, MO-IL"
17004,6135,2,1,63134,41180,SAINT LOUIS,MO,STL,"St. Louis, MO-IL"
17015,6143,2,1,63118,41180,SAINT LOUIS,MO,STL,"St. Louis, MO-IL"
17017,6145,2,1,63128,41180,SAINT LOUIS,MO,STL,"St. Louis, MO-IL"
17038,6161,2,1,63011,41180,BALLWIN,MO,STL,"St. Louis, MO-IL"
17043,6165,2,1,63125,41180,SAINT LOUIS,MO,STL,"St. Louis, MO-IL"
17046,6167,2,1,63104,41180,SAINT LOUIS,MO,STL,"St. Louis, MO-IL"
17049,6169,2,1,63114,41180,SAINT LOUIS,MO,STL,"St. Louis, MO-IL"
17055,6174,2,1,63109,41180,SAINT LOUIS,MO,STL,"St. Louis, MO-IL"
17058,6176,2,1,63017,41180,CHESTERFIELD,MO,STL,"St. Louis, MO-IL"
17062,6179,2,1,63088,41180,VALLEY PARK,MO,STL,"St. Louis, MO-IL"
17067,6183,2,1,63055,41180,LABADIE,MO,STL,"St. Louis, MO-IL"
17068,6184,2,1,63129,41180,SAINT LOUIS,MO,STL,"St. Louis, MO-IL"
17080,6191,2,1,63121,41180,SAINT LOUIS,MO,STL,"St. Louis, MO-IL"
17081,6192,2,1,63368,41180,O FALLON,MO,STL,"St. Louis, MO-IL"
17082,6193,2,1,63120,41180,SAINT LOUIS,MO,STL,"St. Louis, MO-IL"
17086,6196,2,1,63129,41180,SAINT LOUIS,MO,STL,"St. Louis, MO-IL"
17087,6197,2,1,63129,41180,SAINT LOUIS,MO,STL,"St. Louis, MO-IL"
17088,6198,2,1,63129,41180,SAINT LOUIS,MO,STL,"St. Louis, MO-IL"
17089,6199,2,1,63084,41180,UNION,MO,STL,"St. Louis, MO-IL"
17098,6207,2,1,63011,41180,BALLWIN,MO,STL,"St. Louis, MO-IL"
17099,6208,2,1,63010,41180,ARNOLD,MO,STL,"St. Louis, MO-IL"
17100,6209,2,1,62355,41180,NEBO,IL,STL,"St. Louis, MO-IL"
17105,6213,2,1,63141,41180,SAINT LOUIS,MO,STL,"St. Louis, MO-IL"
17106,6214,2,1,63390,41180,WRIGHT CITY,MO,STL,"St. Louis, MO-IL"
17111,6218,2,1,63144,41180,SAINT LOUIS,MO,STL,"St. Louis, MO-IL"
17114,6221,2,1,63052,41180,IMPERIAL,MO,STL,"St. Louis, MO-IL"
17117,6224,2,1,63303,41180,SAINT CHARLES,MO,STL,"St. Louis, MO-IL"
17118,6225,2,1,63118,41180,SAINT LOUIS,MO,STL,"St. Louis, MO-IL"
17119,6226,2,1,63366,41180,O FALLON,MO,STL,"St. Louis, MO-IL"
17123,6230,2,1,63021,41180,BALLWIN,MO,STL,"St. Louis, MO-IL"
17124,6231,2,2,63031,41180,FLORISSANT,MO,STL,"St. Louis, MO-IL"
17133,6237,2,1,63080,41180,SULLIVAN,MO,STL,"St. Louis, MO-IL"
17135,6239,2,1,63141,41180,SAINT LOUIS,MO,STL,"St. Louis, MO-IL"
17138,6242,2,1,63379,41180,TROY,MO,STL,"St. Louis, MO-IL"
17145,6246,2,1,63033,41180,FLORISSANT,MO,STL,"St. Louis, MO-IL"
17147,6248,2,1,63105,41180,SAINT LOUIS,MO,STL,"St. Louis, MO-IL"
17148,6249,2,1,63114,41180,SAINT LOUIS,MO,STL,"St. Louis, MO-IL"
17151,6250,2,1,63628,41180,BONNE TERRE,MO,STL,"St. Louis, MO-IL"
17154,6253,2,1,63128,41180,SAINT LOUIS,MO,STL,"St. Louis, MO-IL"
17156,6255,2,1,63028,41180,FESTUS,MO,STL,"St. Louis, MO-IL"
19880,6421,1,1,63123,41180,SAINT LOUIS,MO,STL,"St. Louis, MO-IL"
