,Unnamed: 0,state_x,midwest,zip,cbsa_code,city,state_y,team,msa
5090,3821,18,1,60420,16980,DWIGHT,IL,CHW,"Chicago-Naperville-Elgin, IL-IN-WI"
5110,3835,18,1,60103,16980,BARTLETT,IL,CHW,"Chicago-Naperville-Elgin, IL-IN-WI"
5163,3869,57,1,53181,16980,TWIN LAKES,WI,CHW,"Chicago-Naperville-Elgin, IL-IN-WI"
5176,3877,18,1,60445,16980,MIDLOTHIAN,IL,CHW,"Chicago-Naperville-Elgin, IL-IN-WI"
5186,3886,18,1,60402,16980,BERWYN,IL,CHW,"Chicago-Naperville-Elgin, IL-IN-WI"
5188,3887,18,1,60491,16980,HOMER GLEN,IL,CHW,"Chicago-Naperville-Elgin, IL-IN-WI"
5190,3888,18,1,60160,16980,MELROSE PARK,IL,CHW,"Chicago-Naperville-Elgin, IL-IN-WI"
5197,3893,18,2,60638,16980,CHICAGO,IL,CHW,"Chicago-Naperville-Elgin, IL-IN-WI"
5204,3897,18,1,60115,16980,DEKALB,IL,CHW,"Chicago-Naperville-Elgin, IL-IN-WI"
5210,3901,18,1,60118,16980,DUNDEE,IL,CHW,"Chicago-Naperville-Elgin, IL-IN-WI"
5214,3904,18,1,60047,16980,LAKE ZURICH,IL,CHW,"Chicago-Naperville-Elgin, IL-IN-WI"
5221,3908,57,1,53142,16980,KENOSHA,WI,CHW,"Chicago-Naperville-Elgin, IL-IN-WI"
5248,3926,18,1,60191,16980,WOOD DALE,IL,CHW,"Chicago-Naperville-Elgin, IL-IN-WI"
5258,3933,18,1,60646,16980,CHICAGO,IL,CHW,"Chicago-Naperville-Elgin, IL-IN-WI"
5287,3953,18,1,60030,16980,GRAYSLAKE,IL,CHW,"Chicago-Naperville-Elgin, IL-IN-WI"
5336,3994,18,1,60623,16980,CHICAGO,IL,CHW,"Chicago-Naperville-Elgin, IL-IN-WI"
5339,3996,18,1,60467,16980,ORLAND PARK,IL,CHW,"Chicago-Naperville-Elgin, IL-IN-WI"
5341,3997,18,1,60302,16980,OAK PARK,IL,CHW,"Chicago-Naperville-Elgin, IL-IN-WI"
5360,4012,18,1,60124,16980,ELGIN,IL,CHW,"Chicago-Naperville-Elgin, IL-IN-WI"
5375,4023,18,1,60035,16980,HIGHLAND PARK,IL,CHW,"Chicago-Naperville-Elgin, IL-IN-WI"
5379,4025,18,1,60074,16980,PALATINE,IL,CHW,"Chicago-Naperville-Elgin, IL-IN-WI"
5413,4049,18,1,60108,16980,BLOOMINGDALE,IL,CHW,"Chicago-Naperville-Elgin, IL-IN-WI"
5417,4052,57,1,53158,16980,PLEASANT PRAIRIE,WI,CHW,"Chicago-Naperville-Elgin, IL-IN-WI"
5420,4054,18,2,60647,16980,CHICAGO,IL,CHW,"Chicago-Naperville-Elgin, IL-IN-WI"
5423,4056,18,1,60193,16980,SCHAUMBURG,IL,CHW,"Chicago-Naperville-Elgin, IL-IN-WI"
5463,4081,18,1,60172,16980,ROSELLE,IL,CHW,"Chicago-Naperville-Elgin, IL-IN-WI"
5482,4094,18,1,60439,16980,LEMONT,IL,CHW,"Chicago-Naperville-Elgin, IL-IN-WI"
5535,4134,18,1,60007,16980,ELK GROVE VILLAGE,IL,CHW,"Chicago-Naperville-Elgin, IL-IN-WI"
5540,4137,57,1,53182,16980,UNION GROVE,WI,CHW,"Chicago-Naperville-Elgin, IL-IN-WI"
5551,4146,18,1,60657,16980,CHICAGO,IL,CHW,"Chicago-Naperville-Elgin, IL-IN-WI"
5570,4158,18,1,60487,16980,TINLEY PARK,IL,CHW,"Chicago-Naperville-Elgin, IL-IN-WI"
5580,4163,18,2,60644,16980,CHICAGO,IL,CHW,"Chicago-Naperville-Elgin, IL-IN-WI"
5591,4169,18,1,60115,16980,DEKALB,IL,CHW,"Chicago-Naperville-Elgin, IL-IN-WI"
5871,4378,18,1,60107,16980,STREAMWOOD,IL,CHW,"Chicago-Naperville-Elgin, IL-IN-WI"
5898,4396,57,1,53140,16980,KENOSHA,WI,CHW,"Chicago-Naperville-Elgin, IL-IN-WI"
5911,4405,18,1,60101,16980,ADDISON,IL,CHW,"Chicago-Naperville-Elgin, IL-IN-WI"
5921,4414,18,1,60563,16980,NAPERVILLE,IL,CHW,"Chicago-Naperville-Elgin, IL-IN-WI"
5926,4417,18,1,60304,16980,OAK PARK,IL,CHW,"Chicago-Naperville-Elgin, IL-IN-WI"
5962,4442,18,1,60068,16980,PARK RIDGE,IL,CHW,"Chicago-Naperville-Elgin, IL-IN-WI"
5964,4443,18,1,60456,16980,HOMETOWN,IL,CHW,"Chicago-Naperville-Elgin, IL-IN-WI"
6010,4478,18,1,60140,16980,HAMPSHIRE,IL,CHW,"Chicago-Naperville-Elgin, IL-IN-WI"
6023,4486,18,1,60649,16980,CHICAGO,IL,CHW,"Chicago-Naperville-Elgin, IL-IN-WI"
6034,4493,18,1,60611,16980,CHICAGO,IL,CHW,"Chicago-Naperville-Elgin, IL-IN-WI"
6056,4506,18,1,60511,16980,BIG ROCK,IL,CHW,"Chicago-Naperville-Elgin, IL-IN-WI"
6064,4510,18,1,60435,16980,JOLIET,IL,CHW,"Chicago-Naperville-Elgin, IL-IN-WI"
6069,4513,18,1,60018,16980,DES PLAINES,IL,CHW,"Chicago-Naperville-Elgin, IL-IN-WI"
6131,4558,18,1,60432,16980,JOLIET,IL,CHW,"Chicago-Naperville-Elgin, IL-IN-WI"
6150,4571,18,1,60626,16980,CHICAGO,IL,CHW,"Chicago-Naperville-Elgin, IL-IN-WI"
6158,4577,18,2,60651,16980,CHICAGO,IL,CHW,"Chicago-Naperville-Elgin, IL-IN-WI"
6184,4597,18,1,60004,16980,ARLINGTON HEIGHTS,IL,CHW,"Chicago-Naperville-Elgin, IL-IN-WI"
6186,4598,57,1,53142,16980,KENOSHA,WI,CHW,"Chicago-Naperville-Elgin, IL-IN-WI"
6194,4604,18,1,60523,16980,OAK BROOK,IL,CHW,"Chicago-Naperville-Elgin, IL-IN-WI"
6198,4606,18,1,60160,16980,MELROSE PARK,IL,CHW,"Chicago-Naperville-Elgin, IL-IN-WI"
6216,4617,18,1,60068,16980,PARK RIDGE,IL,CHW,"Chicago-Naperville-Elgin, IL-IN-WI"
6221,4621,18,1,60046,16980,LAKE VILLA,IL,CHW,"Chicago-Naperville-Elgin, IL-IN-WI"
6223,4622,18,1,60714,16980,NILES,IL,CHW,"Chicago-Naperville-Elgin, IL-IN-WI"
6244,4639,18,1,60559,16980,WESTMONT,IL,CHW,"Chicago-Naperville-Elgin, IL-IN-WI"
6265,4654,18,1,60087,16980,WAUKEGAN,IL,CHW,"Chicago-Naperville-Elgin, IL-IN-WI"
6313,4690,18,1,60174,16980,SAINT CHARLES,IL,CHW,"Chicago-Naperville-Elgin, IL-IN-WI"
6342,4708,18,1,60465,16980,PALOS HILLS,IL,CHW,"Chicago-Naperville-Elgin, IL-IN-WI"
6376,4733,18,1,60422,16980,FLOSSMOOR,IL,CHW,"Chicago-Naperville-Elgin, IL-IN-WI"
6392,4744,18,1,60030,16980,GRAYSLAKE,IL,CHW,"Chicago-Naperville-Elgin, IL-IN-WI"
6405,4753,18,1,60056,16980,MOUNT PROSPECT,IL,CHW,"Chicago-Naperville-Elgin, IL-IN-WI"
6426,4769,18,1,60564,16980,NAPERVILLE,IL,CHW,"Chicago-Naperville-Elgin, IL-IN-WI"
6437,4777,18,1,60517,16980,WOODRIDGE,IL,CHW,"Chicago-Naperville-Elgin, IL-IN-WI"
6448,4785,18,1,60660,16980,CHICAGO,IL,CHW,"Chicago-Naperville-Elgin, IL-IN-WI"
6459,4793,18,1,60091,16980,WILMETTE,IL,CHW,"Chicago-Naperville-Elgin, IL-IN-WI"
6462,4795,18,1,60527,16980,WILLOWBROOK,IL,CHW,"Chicago-Naperville-Elgin, IL-IN-WI"
6489,4813,18,2,60636,16980,CHICAGO,IL,CHW,"Chicago-Naperville-Elgin, IL-IN-WI"
6493,4816,18,1,60527,16980,WILLOWBROOK,IL,CHW,"Chicago-Naperville-Elgin, IL-IN-WI"
6501,4820,18,2,60628,16980,CHICAGO,IL,CHW,"Chicago-Naperville-Elgin, IL-IN-WI"
6517,4830,57,1,53144,16980,KENOSHA,WI,CHW,"Chicago-Naperville-Elgin, IL-IN-WI"
6550,4853,18,1,60155,16980,BROADVIEW,IL,CHW,"Chicago-Naperville-Elgin, IL-IN-WI"
6571,4866,18,1,60202,16980,EVANSTON,IL,CHW,"Chicago-Naperville-Elgin, IL-IN-WI"
6581,4872,18,1,60201,16980,EVANSTON,IL,CHW,"Chicago-Naperville-Elgin, IL-IN-WI"
6618,4896,18,1,60520,16980,HINCKLEY,IL,CHW,"Chicago-Naperville-Elgin, IL-IN-WI"
6625,4901,18,1,60457,16980,HICKORY HILLS,IL,CHW,"Chicago-Naperville-Elgin, IL-IN-WI"
6628,4902,57,1,53182,16980,UNION GROVE,WI,CHW,"Chicago-Naperville-Elgin, IL-IN-WI"
6654,4921,18,1,60201,16980,EVANSTON,IL,CHW,"Chicago-Naperville-Elgin, IL-IN-WI"
6670,4932,18,1,60148,16980,LOMBARD,IL,CHW,"Chicago-Naperville-Elgin, IL-IN-WI"
6674,4935,57,2,53142,16980,KENOSHA,WI,CHW,"Chicago-Naperville-Elgin, IL-IN-WI"
6704,4960,18,1,60188,16980,CAROL STREAM,IL,CHW,"Chicago-Naperville-Elgin, IL-IN-WI"
6764,5003,18,1,60142,16980,HUNTLEY,IL,CHW,"Chicago-Naperville-Elgin, IL-IN-WI"
6769,5007,18,1,60450,16980,MORRIS,IL,CHW,"Chicago-Naperville-Elgin, IL-IN-WI"
6808,5035,57,1,53142,16980,KENOSHA,WI,CHW,"Chicago-Naperville-Elgin, IL-IN-WI"
6817,5041,18,2,60617,16980,CHICAGO,IL,CHW,"Chicago-Naperville-Elgin, IL-IN-WI"
6911,5113,18,1,60511,16980,BIG ROCK,IL,CHW,"Chicago-Naperville-Elgin, IL-IN-WI"
6914,5115,18,1,60510,16980,BATAVIA,IL,CHW,"Chicago-Naperville-Elgin, IL-IN-WI"
6924,5123,18,1,60134,16980,GENEVA,IL,CHW,"Chicago-Naperville-Elgin, IL-IN-WI"
6965,5152,18,1,60178,16980,SYCAMORE,IL,CHW,"Chicago-Naperville-Elgin, IL-IN-WI"
6984,5163,18,1,60010,16980,BARRINGTON,IL,CHW,"Chicago-Naperville-Elgin, IL-IN-WI"
6994,5169,57,1,53142,16980,KENOSHA,WI,CHW,"Chicago-Naperville-Elgin, IL-IN-WI"
7006,5178,18,1,60119,16980,ELBURN,IL,CHW,"Chicago-Naperville-Elgin, IL-IN-WI"
7012,5182,18,1,60660,16980,CHICAGO,IL,CHW,"Chicago-Naperville-Elgin, IL-IN-WI"
7017,5185,18,1,60487,16980,TINLEY PARK,IL,CHW,"Chicago-Naperville-Elgin, IL-IN-WI"
7020,5187,18,1,60130,16980,FOREST PARK,IL,CHW,"Chicago-Naperville-Elgin, IL-IN-WI"
7025,5190,18,1,60304,16980,OAK PARK,IL,CHW,"Chicago-Naperville-Elgin, IL-IN-WI"
7040,5198,18,2,60201,16980,EVANSTON,IL,CHW,"Chicago-Naperville-Elgin, IL-IN-WI"
7047,5203,18,1,60045,16980,LAKE FOREST,IL,CHW,"Chicago-Naperville-Elgin, IL-IN-WI"
7068,5215,18,1,60510,16980,BATAVIA,IL,CHW,"Chicago-Naperville-Elgin, IL-IN-WI"
7070,5216,18,1,60477,16980,TINLEY PARK,IL,CHW,"Chicago-Naperville-Elgin, IL-IN-WI"
7083,5225,18,1,60612,16980,CHICAGO,IL,CHW,"Chicago-Naperville-Elgin, IL-IN-WI"
7099,5234,57,1,53403,16980,RACINE,WI,CHW,"Chicago-Naperville-Elgin, IL-IN-WI"
7110,5241,18,1,60657,16980,CHICAGO,IL,CHW,"Chicago-Naperville-Elgin, IL-IN-WI"
7113,5243,18,2,60154,16980,WESTCHESTER,IL,CHW,"Chicago-Naperville-Elgin, IL-IN-WI"
7117,5246,18,1,60619,16980,CHICAGO,IL,CHW,"Chicago-Naperville-Elgin, IL-IN-WI"
7125,5250,18,1,60459,16980,BURBANK,IL,CHW,"Chicago-Naperville-Elgin, IL-IN-WI"
7133,5256,18,1,60422,16980,FLOSSMOOR,IL,CHW,"Chicago-Naperville-Elgin, IL-IN-WI"
7135,5257,18,1,60630,16980,CHICAGO,IL,CHW,"Chicago-Naperville-Elgin, IL-IN-WI"
7140,5261,18,1,60126,16980,ELMHURST,IL,CHW,"Chicago-Naperville-Elgin, IL-IN-WI"
7163,5279,18,1,60193,16980,SCHAUMBURG,IL,CHW,"Chicago-Naperville-Elgin, IL-IN-WI"
7165,5280,18,1,60004,16980,ARLINGTON HEIGHTS,IL,CHW,"Chicago-Naperville-Elgin, IL-IN-WI"
7175,5285,18,1,60532,16980,LISLE,IL,CHW,"Chicago-Naperville-Elgin, IL-IN-WI"
7177,5286,18,1,60439,16980,LEMONT,IL,CHW,"Chicago-Naperville-Elgin, IL-IN-WI"
7187,5292,18,1,60657,16980,CHICAGO,IL,CHW,"Chicago-Naperville-Elgin, IL-IN-WI"
7215,5312,18,1,60950,16980,MANTENO,IL,CHW,"Chicago-Naperville-Elgin, IL-IN-WI"
7222,5317,57,1,53142,16980,KENOSHA,WI,CHW,"Chicago-Naperville-Elgin, IL-IN-WI"
7238,5329,18,1,60457,16980,HICKORY HILLS,IL,CHW,"Chicago-Naperville-Elgin, IL-IN-WI"
7246,5335,18,1,60558,16980,WESTERN SPRINGS,IL,CHW,"Chicago-Naperville-Elgin, IL-IN-WI"
7259,5342,18,2,60615,16980,CHICAGO,IL,CHW,"Chicago-Naperville-Elgin, IL-IN-WI"
7268,5348,18,1,60545,16980,PLANO,IL,CHW,"Chicago-Naperville-Elgin, IL-IN-WI"
7282,5358,57,1,53142,16980,KENOSHA,WI,CHW,"Chicago-Naperville-Elgin, IL-IN-WI"
7287,5361,18,1,60491,16980,HOMER GLEN,IL,CHW,"Chicago-Naperville-Elgin, IL-IN-WI"
7335,5393,18,1,60143,16980,ITASCA,IL,CHW,"Chicago-Naperville-Elgin, IL-IN-WI"
7338,5395,18,1,60134,16980,GENEVA,IL,CHW,"Chicago-Naperville-Elgin, IL-IN-WI"
7342,5398,18,1,60409,16980,CALUMET CITY,IL,CHW,"Chicago-Naperville-Elgin, IL-IN-WI"
7344,5399,18,1,60540,16980,NAPERVILLE,IL,CHW,"Chicago-Naperville-Elgin, IL-IN-WI"
7351,5404,18,1,60406,16980,BLUE ISLAND,IL,CHW,"Chicago-Naperville-Elgin, IL-IN-WI"
7353,5405,18,2,60617,16980,CHICAGO,IL,CHW,"Chicago-Naperville-Elgin, IL-IN-WI"
7358,5409,18,1,60609,16980,CHICAGO,IL,CHW,"Chicago-Naperville-Elgin, IL-IN-WI"
7362,5411,18,1,60655,16980,CHICAGO,IL,CHW,"Chicago-Naperville-Elgin, IL-IN-WI"
7375,5420,18,1,60030,16980,GRAYSLAKE,IL,CHW,"Chicago-Naperville-Elgin, IL-IN-WI"
7381,5424,18,1,60550,16980,SHABBONA,IL,CHW,"Chicago-Naperville-Elgin, IL-IN-WI"
7384,5426,18,1,60608,16980,CHICAGO,IL,CHW,"Chicago-Naperville-Elgin, IL-IN-WI"
7388,5428,18,1,60016,16980,DES PLAINES,IL,CHW,"Chicago-Naperville-Elgin, IL-IN-WI"
7399,5435,18,1,60465,16980,PALOS HILLS,IL,CHW,"Chicago-Naperville-Elgin, IL-IN-WI"
7401,5436,18,1,60630,16980,CHICAGO,IL,CHW,"Chicago-Naperville-Elgin, IL-IN-WI"
7410,5444,18,1,60622,16980,CHICAGO,IL,CHW,"Chicago-Naperville-Elgin, IL-IN-WI"
7416,5449,18,1,60491,16980,HOMER GLEN,IL,CHW,"Chicago-Naperville-Elgin, IL-IN-WI"
7422,5452,18,1,60641,16980,CHICAGO,IL,CHW,"Chicago-Naperville-Elgin, IL-IN-WI"
7425,5454,18,1,60178,16980,SYCAMORE,IL,CHW,"Chicago-Naperville-Elgin, IL-IN-WI"
7430,5457,18,1,60652,16980,CHICAGO,IL,CHW,"Chicago-Naperville-Elgin, IL-IN-WI"
7432,5458,18,1,60089,16980,BUFFALO GROVE,IL,CHW,"Chicago-Naperville-Elgin, IL-IN-WI"
7434,5459,18,2,60644,16980,CHICAGO,IL,CHW,"Chicago-Naperville-Elgin, IL-IN-WI"
7436,5460,18,1,60429,16980,HAZEL CREST,IL,CHW,"Chicago-Naperville-Elgin, IL-IN-WI"
7438,5461,18,1,60629,16980,CHICAGO,IL,CHW,"Chicago-Naperville-Elgin, IL-IN-WI"
7454,5473,18,1,60087,16980,WAUKEGAN,IL,CHW,"Chicago-Naperville-Elgin, IL-IN-WI"
7457,5475,18,1,60712,16980,LINCOLNWOOD,IL,CHW,"Chicago-Naperville-Elgin, IL-IN-WI"
7466,5482,18,1,60010,16980,BARRINGTON,IL,CHW,"Chicago-Naperville-Elgin, IL-IN-WI"
7469,5484,18,1,60526,16980,LA GRANGE PARK,IL,CHW,"Chicago-Naperville-Elgin, IL-IN-WI"
7473,5486,18,1,60473,16980,SOUTH HOLLAND,IL,CHW,"Chicago-Naperville-Elgin, IL-IN-WI"
7479,5490,18,1,60103,16980,BARTLETT,IL,CHW,"Chicago-Naperville-Elgin, IL-IN-WI"
7481,5491,18,1,60477,16980,TINLEY PARK,IL,CHW,"Chicago-Naperville-Elgin, IL-IN-WI"
7485,5494,18,1,60505,16980,AURORA,IL,CHW,"Chicago-Naperville-Elgin, IL-IN-WI"
7488,5496,18,1,60466,16980,PARK FOREST,IL,CHW,"Chicago-Naperville-Elgin, IL-IN-WI"
7490,5497,18,1,60628,16980,CHICAGO,IL,CHW,"Chicago-Naperville-Elgin, IL-IN-WI"
7492,5498,18,1,60462,16980,ORLAND PARK,IL,CHW,"Chicago-Naperville-Elgin, IL-IN-WI"
7494,5499,18,2,60450,16980,MORRIS,IL,CHW,"Chicago-Naperville-Elgin, IL-IN-WI"
7497,5501,18,1,60012,16980,CRYSTAL LAKE,IL,CHW,"Chicago-Naperville-Elgin, IL-IN-WI"
7499,5502,18,1,60005,16980,ARLINGTON HEIGHTS,IL,CHW,"Chicago-Naperville-Elgin, IL-IN-WI"
7501,5503,18,1,60176,16980,SCHILLER PARK,IL,CHW,"Chicago-Naperville-Elgin, IL-IN-WI"
21562,7825,1,2,60060,16980,MUNDELEIN,IL,CHW,"Chicago-Naperville-Elgin, IL-IN-WI"
